leaid,locale,locale2
4835570,41,Rural
4835580,23,Suburban
4835700,42,Rural
4835730,42,Rural
4835740,42,Rural
4835760,41,Rural
4835800,33,Town
4835820,43,Rural
4835850,22,Suburban
4835890,43,Rural
4835910,21,Suburban
4836000,41,Rural
4836180,43,Rural
4836210,32,Town
4836240,41,Rural
4836300,32,Town
4836360,42,Rural
4836390,42,Rural
4836420,43,Rural
4836450,41,Rural
4836480,43,Rural
4836510,43,Rural
4836540,32,Town
4836570,33,Town
4836630,23,Suburban
4836660,21,Suburban
4836750,42,Rural
4836780,32,Town
4836930,42,Rural
4836960,42,Rural
4836970,42,Rural
4836990,42,Rural
4837020,11,City
4837080,43,Rural
4837110,42,Rural
4837140,41,Rural
4837150,41,Rural
4837170,31,Town
4837200,42,Rural
4837230,43,Rural
4837260,22,Suburban
4837320,43,Rural
4837380,42,Rural
4837410,22,Suburban
4837440,31,Town
4837470,43,Rural
4837500,42,Rural
4837590,32,Town
4837650,21,Suburban
4837710,42,Rural
4837740,41,Rural
4837800,42,Rural
4837830,42,Rural
4837860,42,Rural
4837900,42,Rural
4838040,43,Rural
4838080,12,City
4838100,43,Rural
4838160,42,Rural
4838190,41,Rural
4838220,41,Rural
4838280,42,Rural
4838310,42,Rural
4838360,41,Rural
4838400,41,Rural
4838430,43,Rural
4838460,41,Rural
4838490,42,Rural
4838520,43,Rural
4838580,42,Rural
4838610,42,Rural
4838640,42,Rural
4838700,12,City
4838730,11,City
4838760,43,Rural
4838790,22,Suburban
4838820,32,Town
4838850,21,Suburban
4838900,33,Town
4838910,42,Rural
4838970,23,Suburban
4839000,42,Rural
4839030,33,Town
4839060,43,Rural
4839120,43,Rural
4839150,32,Town
4839180,41,Rural
4839210,42,Rural
4839270,22,Suburban
4839300,32,Town
4839330,41,Rural
4839360,22,Suburban
4839390,43,Rural
4839450,42,Rural
4839480,21,Suburban
4839510,43,Rural
4839540,33,Town
4839570,42,Rural
4839600,43,Rural
4839630,41,Rural
4839690,31,Town
4839750,33,Town
4839780,43,Rural
4839870,31,Town
4839900,43,Rural
4839930,13,City
4839960,42,Rural
4839990,21,Suburban
4840020,42,Rural
4840080,13,City
4840110,42,Rural
4840170,42,Rural
4840200,43,Rural
4840230,31,Town
4840290,43,Rural
4840320,42,Rural
4840350,32,Town
4840380,43,Rural
4840410,42,Rural
4840440,31,Town
4840470,42,Rural
4840500,43,Rural
4840550,32,Town
4840590,42,Rural
4840620,42,Rural
4840650,33,Town
4840680,11,City
4840710,11,City
4840740,41,Rural
4840770,42,Rural
4840800,33,Town
4840890,42,Rural
4840920,41,Rural
4840950,41,Rural
4841010,33,Town
4841070,41,Rural
4841100,11,City
4841130,42,Rural
4841190,13,City
4841220,21,Suburban
4841250,43,Rural
4841280,31,Town
4841340,43,Rural
4841350,21,Suburban
4841400,32,Town
4841430,42,Rural
4841520,33,Town
4841550,43,Rural
4841580,42,Rural
4841610,42,Rural
4841670,43,Rural
4841700,43,Rural
4841760,43,Rural
4841790,43,Rural
4841820,33,Town
4841850,42,Rural
4841880,41,Rural
4841910,42,Rural
4841970,32,Town
4842000,42,Rural
4842030,32,Town
4842060,31,Town
4842090,32,Town
4842120,43,Rural
4842210,42,Rural
4842240,42,Rural
4842280,31,Town
4842300,33,Town
4842330,13,City
4842360,42,Rural
4842390,43,Rural
4842420,43,Rural
4842450,32,Town
4842480,13,City
4842510,22,Suburban
4842540,43,Rural
4842570,43,Rural
4842630,42,Rural
4842660,42,Rural
4842690,43,Rural
4842720,42,Rural
4842780,43,Rural
4842810,42,Rural
4842840,43,Rural
4842870,42,Rural
4842900,42,Rural
4842930,42,Rural
4842960,21,Suburban
4842990,41,Rural
4843110,42,Rural
4843140,42,Rural
4843170,42,Rural
4843200,41,Rural
4843230,42,Rural
4843260,41,Rural
4843290,32,Town
4843320,33,Town
4843350,11,City
4843400,43,Rural
4843470,12,City
4843530,41,Rural
4843560,42,Rural
4843650,11,City
4843680,43,Rural
4843720,33,Town
4843740,43,Rural
4843760,42,Rural
4843800,21,Suburban
4843860,42,Rural
4843890,31,Town
4843920,32,Town
4843950,41,Rural
4843980,43,Rural
4844010,31,Town
4844040,42,Rural
4844110,33,Town
4844150,13,City
4844160,22,Suburban
4844250,43,Rural
4844280,12,City
4844310,43,Rural
4844370,43,Rural
4844410,41,Rural
4844430,42,Rural
4844470,42,Rural
4844490,42,Rural
4844520,43,Rural
4844580,42,Rural
4844670,42,Rural
4844710,42,Rural
4844730,21,Suburban
4844800,31,Town
4844810,43,Rural
4844820,42,Rural
4844890,43,Rural
4844910,42,Rural
4844940,42,Rural
4844960,21,Suburban
4845000,42,Rural
4845040,41,Rural
4845090,22,Suburban
4845120,11,City
4845150,42,Rural
4845180,43,Rural
4845210,42,Rural
4845240,43,Rural
4845330,42,Rural
4845380,32,Town
4845420,43,Rural
4845450,43,Rural
4845480,23,Suburban
4845540,41,Rural
4845570,43,Rural
4845600,22,Suburban
4845630,32,Town
4845670,42,Rural
4845690,42,Rural
4845720,42,Rural
4845780,12,City
4845840,42,Rural
4845900,41,Rural
4845950,32,Town
4845990,42,Rural
4846080,42,Rural
4846110,42,Rural
4846170,42,Rural
4846200,32,Town
4846230,41,Rural
4846260,32,Town
4846320,42,Rural
4846350,43,Rural
4846380,42,Rural
4846410,43,Rural
4846440,33,Town
4846470,42,Rural
4846500,12,City
4846530,21,Suburban
4846590,43,Rural
4846620,32,Town
4846650,43,Rural
4846680,11,City
4846710,33,Town
4846740,43,Rural
4846770,42,Rural
4899130,43,Rural
4900005,21,Suburban
4900008,33,Town
4900009,12,City
4900011,41,Rural
4900012,41,Rural
4900013,42,Rural
4900014,21,Suburban
4900015,23,Suburban
4900016,21,Suburban
4900017,21,Suburban
4900018,12,City
4900019,13,City
4900020,13,City
4900021,21,Suburban
4900022,21,Suburban
4900023,21,Suburban
4900024,21,Suburban
4900025,21,Suburban
4900027,33,Town
4900028,32,Town
4900029,33,Town
4900030,21,Suburban
4900031,33,Town
4900032,21,Suburban
4900033,21,Suburban
4900034,21,Suburban
4900035,33,Town
4900036,21,Suburban
4900037,13,City
4900038,21,Suburban
4900039,23,Suburban
4900040,21,Suburban
4900041,21,Suburban
4900042,21,Suburban
4900043,21,Suburban
4900044,21,Suburban
4900045,41,Rural
4900046,41,Rural
4900048,13,City
4900049,21,Suburban
4900050,12,City
4900051,21,Suburban
4900052,21,Suburban
4900056,21,Suburban
4900058,13,City
4900060,33,Town
4900061,12,City
4900062,12,City
4900063,21,Suburban
4900064,21,Suburban
4900065,13,City
4900066,21,Suburban
4900067,21,Suburban
4900068,21,Suburban
4900069,21,Suburban
4900070,13,City
4900071,21,Suburban
4900072,12,City
4900073,12,City
4900074,31,Town
4900090,21,Suburban
4900118,12,City
4900120,23,Suburban
4900122,33,Town
4900123,12,City
4900124,41,Rural
4900125,21,Suburban
4900130,21,Suburban
4900131,21,Suburban
4900132,21,Suburban
4900133,21,Suburban
4900135,12,City
4900136,41,Rural
4900137,21,Suburban
4900138,21,Suburban
4900139,41,Rural
4900140,41,Rural
4900141,41,Rural
4900142,21,Suburban
4900143,21,Suburban
4900144,21,Suburban
4900145,41,Rural
4900146,13,City
4900147,21,Suburban
4900148,21,Suburban
4900150,33,Town
4900151,21,Suburban
4900155,21,Suburban
4900156,21,Suburban
4900157,21,Suburban
4900158,31,Town
4900159,12,City
4900160,21,Suburban
4900161,21,Suburban
4900162,21,Suburban
4900164,21,Suburban
4900165,21,Suburban
4900166,21,Suburban
4900167,13,City
4900168,32,Town
4900169,41,Rural
4900170,32,Town
4900171,21,Suburban
4900172,21,Suburban
4900173,21,Suburban
4900174,21,Suburban
4900175,21,Suburban
4900176,21,Suburban
4900177,21,Suburban
4900178,21,Suburban
4900179,33,Town
4900180,43,Rural
4900181,21,Suburban
4900182,13,City
4900183,21,Suburban
4900184,12,City
4900185,21,Suburban
4900186,41,Rural
4900187,41,Rural
4900188,41,Rural
4900189,21,Suburban
4900192,12,City
4900193,23,Suburban
4900194,21,Suburban
4900195,41,Rural
4900196,13,City
4900197,41,Rural
4900198,21,Suburban
4900199,21,Suburban
4900200,21,Suburban
4900210,21,Suburban
4900240,43,Rural
4900270,42,Rural
4900300,43,Rural
4900330,33,Town
4900360,21,Suburban
4900390,33,Town
4900420,21,Suburban
4900450,32,Town
4900480,33,Town
4900510,13,City
4900540,33,Town
4900570,32,Town
4900600,21,Suburban
4900630,21,Suburban
4900660,41,Rural
4900690,42,Rural
4900720,13,City
4900750,32,Town
4900780,43,Rural
4900810,12,City
4900840,43,Rural
4900870,12,City
4900900,43,Rural
4900930,42,Rural
4900960,41,Rural
4900990,32,Town
4901020,42,Rural
4901050,32,Town
4901080,33,Town
4901110,32,Town
4901140,13,City
4901170,43,Rural
4901200,21,Suburban
5000001,41,Rural
5000002,32,Town
5000003,43,Rural
5000004,42,Rural
5000005,22,Suburban
5000007,32,Town
5000009,41,Rural
5000011,41,Rural
5000012,33,Town
5000013,41,Rural
5000014,42,Rural
5000015,43,Rural
5000016,43,Rural
5000017,43,Rural
5000018,43,Rural
5000019,43,Rural
5000021,32,Town
5000022,32,Town
5000023,42,Rural
5000024,43,Rural
5000026,42,Rural
5000027,42,Rural
5000028,32,Town
5000371,33,Town
5000372,41,Rural
5000373,33,Town
5000374,42,Rural
5000384,43,Rural
5000385,42,Rural
5000386,43,Rural
5000387,41,Rural
5000388,41,Rural
5000389,42,Rural
5000390,42,Rural
5000391,42,Rural
5000392,42,Rural
5000393,41,Rural
5000394,22,Suburban
5000395,22,Suburban
5000396,42,Rural
5000397,42,Rural
5000398,32,Town
5000399,32,Town
5000400,43,Rural
5000401,42,Rural
5000402,32,Town
5000403,42,Rural
5000404,41,Rural
5000405,32,Town
5000406,32,Town
5000407,33,Town
5000408,32,Town
5000409,41,Rural
5000410,32,Town
5000411,42,Rural
5000412,42,Rural
5000413,32,Town
5000414,43,Rural
5000415,43,Rural
5000416,42,Rural
5000417,43,Rural
5000418,42,Rural
5000419,41,Rural
5000420,42,Rural
5000421,42,Rural
5000422,42,Rural
5000423,43,Rural
5000424,32,Town
5000425,42,Rural
5000426,43,Rural
5000427,42,Rural
5000428,42,Rural
5000429,42,Rural
5000430,42,Rural
5001740,43,Rural
5001770,42,Rural
5001830,42,Rural
5001860,32,Town
5001890,42,Rural
5001920,42,Rural
5001950,43,Rural
5001980,42,Rural
5002010,41,Rural
5002040,32,Town
5002070,43,Rural
5002130,32,Town
5002160,42,Rural
5002190,43,Rural
5002220,41,Rural
5002250,43,Rural
5002280,43,Rural
5002340,43,Rural
5002490,32,Town
5002520,32,Town
5002580,43,Rural
5002610,43,Rural
5002640,42,Rural
5002700,42,Rural
5002730,42,Rural
5002760,43,Rural
5002790,42,Rural
5002820,13,City
5002850,43,Rural
5002880,42,Rural
5002910,42,Rural
5002940,43,Rural
5003010,42,Rural
5003060,42,Rural
5003120,42,Rural
5003150,42,Rural
5003240,22,Suburban
5003270,42,Rural
5003360,42,Rural
5003390,43,Rural
5003430,43,Rural
5003450,42,Rural
5003480,42,Rural
5003510,43,Rural
5003540,42,Rural
5003570,42,Rural
5003660,42,Rural
5003690,42,Rural
5003780,43,Rural
5003870,32,Town
5003900,32,Town
5003930,42,Rural
5004080,42,Rural
5004110,42,Rural
5004140,41,Rural
5004170,43,Rural
5004230,42,Rural
5004260,43,Rural
5004290,42,Rural
5004320,43,Rural
5004380,43,Rural
5004440,43,Rural
5004470,42,Rural
5004500,42,Rural
5004530,43,Rural
5004560,43,Rural
5004590,33,Town
5004620,42,Rural
5004650,41,Rural
5004710,42,Rural
5004740,32,Town
5004770,42,Rural
5004830,42,Rural
5004860,42,Rural
5004890,42,Rural
5004920,43,Rural
5004950,33,Town
5004960,42,Rural
5005040,42,Rural
5005050,42,Rural
5005120,43,Rural
5005130,43,Rural
5005160,42,Rural
5005220,43,Rural
5005250,42,Rural
5005280,42,Rural
5005310,41,Rural
5005340,42,Rural
5005370,43,Rural
5005400,42,Rural
5005550,42,Rural
5005580,42,Rural
5005610,31,Town
5005620,41,Rural
5005640,42,Rural
5005670,43,Rural
5005700,32,Town
5005760,42,Rural
5005810,32,Town
5005820,42,Rural
5005860,43,Rural
5005880,42,Rural
5005910,42,Rural
5005940,43,Rural
5005970,42,Rural
5006000,33,Town
5006030,42,Rural
5006060,32,Town
5006090,42,Rural
5006120,32,Town
5006150,43,Rural
5006180,41,Rural
5006210,41,Rural
5006240,42,Rural
5006270,42,Rural
5006360,43,Rural
5006390,42,Rural
5006450,43,Rural
5006540,42,Rural
5006570,42,Rural
5006600,42,Rural
5006630,41,Rural
5006660,41,Rural
5006690,42,Rural
5006750,42,Rural
5006780,42,Rural
5006810,43,Rural
5006900,43,Rural
5006930,32,Town
5006960,42,Rural
5006990,43,Rural
5007020,43,Rural
5007050,32,Town
5007080,41,Rural
5007170,42,Rural
5007200,42,Rural
5007230,41,Rural
5007260,42,Rural
5007350,42,Rural
5007380,42,Rural
5007470,13,City
5007500,42,Rural
5007530,33,Town
5007650,33,Town
5007680,41,Rural
5007710,43,Rural
5007740,42,Rural
5007770,43,Rural
5007800,42,Rural
5007830,42,Rural
5007860,42,Rural
5007920,42,Rural
5007950,42,Rural
5007980,32,Town
5008010,42,Rural
5008100,43,Rural
5008130,42,Rural
5008160,43,Rural
5008224,43,Rural
5008225,42,Rural
5008228,42,Rural
5008235,42,Rural
5008237,41,Rural
5008240,43,Rural
5008241,42,Rural
5008242,43,Rural
5008243,43,Rural
5008245,42,Rural
5008246,41,Rural
5008247,43,Rural
5008248,42,Rural
5008310,42,Rural
5008370,42,Rural
5008430,42,Rural
5008520,43,Rural
5008580,42,Rural
5008640,42,Rural
5008700,33,Town
5008760,41,Rural
5008820,32,Town
5008850,32,Town
5008880,41,Rural
5008910,33,Town
5008970,41,Rural
5009000,43,Rural
5009150,42,Rural
5009180,41,Rural
5009240,42,Rural
5009270,43,Rural
5009300,33,Town
5009330,43,Rural
5009360,22,Suburban
5009390,42,Rural
5009420,43,Rural
5009450,41,Rural
5009480,42,Rural
5009510,42,Rural
5009540,42,Rural
5009570,42,Rural
5009600,33,Town
5099901,42,Rural
5099902,32,Town
5099903,32,Town
5099904,32,Town
5099905,32,Town
5099906,43,Rural
5099907,41,Rural
5099908,33,Town
5099909,42,Rural
5099910,31,Town
5099911,41,Rural
5099912,41,Rural
5099914,22,Suburban
5099915,13,City
5099916,13,City
5099917,22,Suburban
5099918,42,Rural
5099919,43,Rural
5099920,43,Rural
5099921,32,Town
5099922,31,Town
5099923,32,Town
5099924,42,Rural
5099925,42,Rural
5099926,42,Rural
5099927,43,Rural
5099928,43,Rural
5099929,41,Rural
5099930,43,Rural
5099931,33,Town
5099932,41,Rural
5099933,41,Rural
5099934,43,Rural
5099935,43,Rural
5099936,43,Rural
5099937,32,Town
5099938,42,Rural
5099940,32,Town
5099941,42,Rural
5099942,42,Rural
5099943,32,Town
5099945,32,Town
5099946,43,Rural
5099947,32,Town
5099948,32,Town
5099949,42,Rural
5099951,42,Rural
5099952,33,Town
5099954,33,Town
5099955,33,Town
5099956,41,Rural
5099957,43,Rural
5100003,23,Suburban
5100004,42,Rural
5100006,13,City
5100008,41,Rural
5100009,12,City
5100011,42,Rural
5100012,42,Rural
5100013,42,Rural
5100014,33,Town
5100017,12,City
5100018,41,Rural
5100024,13,City
5100025,23,Suburban
5100026,41,Rural
5100028,41,Rural
5100029,43,Rural
5100032,21,Suburban
5100033,23,Suburban
5100034,32,Town
5100035,41,Rural
5100038,12,City
5100040,12,City
5100041,23,Suburban
5100042,21,Suburban
5100045,21,Suburban
5100046,23,Suburban
5100047,32,Town
5100048,41,Rural
5100050,22,Suburban
5100051,21,Suburban
5100052,21,Suburban
5100053,11,City
5100054,23,Suburban
5100055,12,City
5100056,21,Suburban
5100057,41,Rural
5100058,13,City
5100060,43,Rural
5100061,12,City
5100062,42,Rural
5100063,41,Rural
5100070,12,City
5100071,41,Rural
5100072,13,City
5100073,12,City
5100074,12,City
5100075,13,City
5100076,21,Suburban
5100077,42,Rural
5100078,13,City
5100079,21,Suburban
5100080,42,Rural
5100081,42,Rural
5100082,42,Rural
5100083,43,Rural
5100084,22,Suburban
5100086,13,City
5100087,12,City
5100088,41,Rural
5100089,41,Rural
5100090,41,Rural
5100091,42,Rural
5100092,21,Suburban
5100093,32,Town
5100094,32,Town
5100095,21,Suburban
5100096,42,Rural
5100097,42,Rural
5100098,13,City
5100099,41,Rural
5100100,42,Rural
5100102,32,Town
5100103,41,Rural
5100105,21,Suburban
5100107,41,Rural
5100109,42,Rural
5100120,12,City
5100152,41,Rural
5100180,42,Rural
5100210,41,Rural
5100240,42,Rural
5100251,32,Town
5100252,21,Suburban
5100253,41,Rural
5100255,42,Rural
5100256,12,City
5100270,12,City
5100300,41,Rural
5100330,43,Rural
5100360,41,Rural
5100390,42,Rural
5100420,41,Rural
5100450,13,City
5100480,41,Rural
5100510,43,Rural
5100540,43,Rural
5100560,41,Rural
5100600,41,Rural
5100660,42,Rural
5100690,42,Rural
5100720,42,Rural
5100750,43,Rural
5100780,13,City
5100810,21,Suburban
5100840,21,Suburban
5100870,31,Town
5100930,32,Town
5100960,21,Suburban
5100990,32,Town
5101020,42,Rural
5101050,32,Town
5101080,43,Rural
5101110,32,Town
5101140,43,Rural
5101170,42,Rural
5101200,32,Town
5101260,21,Suburban
5101290,21,Suburban
5101320,21,Suburban
5101350,42,Rural
5101380,42,Rural
5101410,32,Town
5101440,32,Town
5101470,41,Rural
5101510,22,Suburban
5101560,33,Town
5101590,32,Town
5101620,41,Rural
5101650,42,Rural
5101690,43,Rural
5101710,31,Town
5101740,32,Town
5101770,33,Town
5101800,12,City
5101830,21,Suburban
5101860,13,City
5101890,21,Suburban
5101920,41,Rural
5101950,43,Rural
5101980,21,Suburban
5102010,41,Rural
5102070,42,Rural
5102100,32,Town
5102120,42,Rural
5102160,43,Rural
5102173,13,City
5102174,31,Town
5102175,12,City
5102176,13,City
5102177,12,City
5102190,42,Rural
5102220,32,Town
5102250,21,Suburban
5102280,42,Rural
5102310,43,Rural
5102340,13,City
5102360,21,Suburban
5102370,42,Rural
5102390,21,Suburban
5102400,32,Town
5102430,42,Rural
5102460,41,Rural
5102490,42,Rural
5102520,13,City
5102580,42,Rural
5102610,42,Rural
5102640,12,City
5102670,12,City
5102710,43,Rural
5102730,42,Rural
5102760,32,Town
5102790,42,Rural
5102820,32,Town
5102850,42,Rural
5102880,42,Rural
5102910,21,Suburban
5102940,42,Rural
5102980,21,Suburban
5103000,13,City
5103030,42,Rural
5103060,33,Town
5103090,41,Rural
5103130,21,Suburban
5103150,41,Rural
5103180,13,City
5103210,42,Rural
5103240,12,City
5103270,42,Rural
5103300,13,City
5103330,22,Suburban
5103370,32,Town
5103390,41,Rural
5103420,42,Rural
5103460,22,Suburban
5103480,22,Suburban
5103510,32,Town
5103520,41,Rural
5103600,42,Rural
5103640,41,Rural
5103660,21,Suburban
5103690,13,City
5103710,21,Suburban
5103750,42,Rural
5103780,42,Rural
5103810,32,Town
5103840,11,City
5103870,31,Town
5103900,41,Rural
5103930,13,City
5103950,31,Town
5103980,42,Rural
5104020,23,Suburban
5104050,13,City
5104080,32,Town
5104110,42,Rural
5104150,21,Suburban
5300001,21,Suburban
5300002,43,Rural
5300003,23,Suburban
5300004,13,City
5300005,12,City
5300006,12,City
5300007,22,Suburban
5300008,31,Town
5300010,12,City
5300011,13,City
5300012,22,Suburban
5300013,13,City
5300014,12,City
5300015,12,City
5300016,32,Town
5300017,13,City
5300030,33,Town
5300060,42,Rural
5300090,43,Rural
5300150,31,Town
5300240,22,Suburban
5300280,23,Suburban
5300300,13,City
5300313,21,Suburban
5300314,12,City
5300315,32,Town
5300317,32,Town
5300318,12,City
5300319,13,City
5300320,11,City
5300321,11,City
5300322,12,City
5300323,11,City
5300324,41,Rural
5300325,12,City
5300326,13,City
5300328,22,Suburban
5300330,22,Suburban
5300332,12,City
5300333,12,City
5300334,11,City
5300335,21,Suburban
5300336,12,City
5300337,12,City
5300338,12,City
5300339,12,City
5300340,12,City
5300341,22,Suburban
5300342,11,City
5300343,11,City
5300344,13,City
5300345,21,Suburban
5300346,21,Suburban
5300380,21,Suburban
5300390,12,City
5300420,13,City
5300450,43,Rural
5300480,21,Suburban
5300510,43,Rural
5300570,31,Town
5300630,42,Rural
5300660,13,City
5300690,43,Rural
5300720,43,Rural
5300750,41,Rural
5300780,23,Suburban
5300810,21,Suburban
5300840,43,Rural
5300870,41,Rural
5300950,32,Town
5300960,31,Town
5300990,31,Town
5301050,42,Rural
5301080,13,City
5301110,13,City
5301140,32,Town
5301170,32,Town
5301200,41,Rural
5301230,31,Town
5301260,43,Rural
5301290,41,Rural
5301320,23,Suburban
5301350,32,Town
5301380,43,Rural
5301410,13,City
5301440,32,Town
5301470,23,Suburban
5301500,42,Rural
5301560,43,Rural
5301590,41,Rural
5301630,33,Town
5301660,42,Rural
5301680,41,Rural
5301710,33,Town
5301800,41,Rural
5301830,43,Rural
5301860,43,Rural
5301890,43,Rural
5301920,43,Rural
5301950,41,Rural
5301980,42,Rural
5302010,42,Rural
5302040,32,Town
5302070,41,Rural
5302130,21,Suburban
5302160,42,Rural
5302280,13,City
5302310,23,Suburban
5302340,42,Rural
5302370,32,Town
5302400,21,Suburban
5302460,32,Town
5302490,32,Town
5302520,43,Rural
5302550,42,Rural
5302610,32,Town
5302640,41,Rural
5302670,12,City
5302700,12,City
5302730,43,Rural
5302820,21,Suburban
5302850,22,Suburban
5302880,21,Suburban
5302910,22,Suburban
5302940,21,Suburban
5302970,42,Rural
5303000,43,Rural
5303030,43,Rural
5303090,33,Town
5303130,43,Rural
5303150,32,Town
5303180,32,Town
5303210,31,Town
5303240,42,Rural
5303270,41,Rural
5303300,42,Rural
5303330,22,Suburban
5303360,43,Rural
5303440,43,Rural
5303510,41,Rural
5303540,21,Suburban
5303570,41,Rural
5303600,42,Rural
5303660,33,Town
5303720,42,Rural
5303750,21,Suburban
5303780,43,Rural
5303810,41,Rural
5303870,43,Rural
5303930,13,City
5303960,12,City
5303990,42,Rural
5304020,31,Town
5304050,42,Rural
5304080,43,Rural
5304110,31,Town
5304150,43,Rural
5304170,31,Town
5304200,22,Suburban
5304230,21,Suburban
5304260,22,Suburban
5304290,43,Rural
5304380,42,Rural
5304410,43,Rural
5304470,13,City
5304500,42,Rural
5304530,42,Rural
5304560,21,Suburban
5304590,42,Rural
5304620,31,Town
5304650,41,Rural
5304710,43,Rural
5304740,32,Town
5304800,13,City
5304830,42,Rural
5304860,22,Suburban
5304890,42,Rural
5304920,21,Suburban
5304950,31,Town
5304980,21,Suburban
5305010,41,Rural
5305020,43,Rural
5305040,42,Rural
